test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,direct_predicted_clv_pct,direct_lower_clv_pct,direct_staking_probability,direct_unshrunk_market_staking_probability,direct_market_staking_probability,direct_market_calibration_weight,direct_market_logistic_staking_probability,direct_validated_market_residual_staking_probability,outcome_probability_weight,staking_probability_profile,decision_frozen_before_closing_and_result,movement_predicted_clv_pct,movement_lower_clv_pct,movement_staking_probability,movement_market_staking_probability,movement_market_logistic_staking_probability,movement_validated_market_residual_staking_probability,movement_unshrunk_market_staking_probability,movement_market_calibration_weight,predicted_closing_edge_pct,model_disagreement_pct,lower_closing_edge_pct,staking_probability,minimum_lower_clv_staking_probability,stake_multiplier,stake,stake_policy,actual_outcome,closing_edge_pct,positive_clv,closing_probability,closing_fair_odds,won,profit
2022-03,data\historical_csv\football-data\2122\I1.csv:293,data\historical_csv\football-data\2122\I1.csv,293,2022-03-20,I1,Empoli,Verona,home,0.3590874588218956,0.3513918061975577,3.058,3.1,7.455614335213134,0.0056956526243379,5,0.0,BW,3.0-4.0,sportsbook,0.3270111183780249,1.0980894490773567,0.0076956526243379,0.0158614635081503,1.1177611075068703,0.1289438030831665,0.4013739956645898,0.2,1.373446697187708,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,8.875374797455043,6.764350670248746,0.3491312971558167,0.3503808647135736,0.350343067751754,0.969751966122202,,,0.0,lower_clv,True,9.036343282844172,7.34707510570769,0.351036870849273,0.3504007076093903,,,0.3503808647135736,0.969751966122202,8.955859040149608,0.16096848538912845,6.764350670248746,0.350343067751754,0.3491312971558167,1.0,2.6,model_agreement_0.75_kelly,draw,10.6028866762631,True,0.3616837366784274,2.7648464627788853,False,-2.6
2022-03,data\historical_csv\football-data\2122\SP2.csv:356,data\historical_csv\football-data\2122\SP2.csv,356,2022-03-26,SP2,Eibar,Lugo,home,0.5854352586387034,0.5744339290115107,1.784,1.8,2.479012935653513,0.0090013296271926,5,0.0,WH,1.5-2.0,sportsbook,0.5605381165919282,1.0444165014114468,0.0110013296271926,0.0153754484281031,0.5788580341578177,0.3427344420573655,0.3388839029422734,0.2,0.8968609865470878,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,6.450947629632597,4.360038861708469,0.584977796310025,0.5990297819885544,0.5986047370496999,0.969751966122202,,,0.0,lower_clv,True,5.338178557369355,4.352680052460434,0.5849365473792625,0.5986034893506447,,,0.5990297819885544,0.969751966122202,5.894563093500976,1.1127690722632417,4.352680052460434,0.5986034893506447,0.5849365473792625,1.0,6.5,model_agreement_0.75_kelly,home,3.270400975102916,True,0.5788699606227742,1.727503702082166,True,5.1
2022-03,data\historical_csv\football-data\2122\SP2.csv:355,data\historical_csv\football-data\2122\SP2.csv,355,2022-03-26,SP2,Ibiza,Sociedad B,home,0.5433938829374321,0.5374648394779583,1.8918,1.91,1.6775983324401444,0.0039290434594737,5,0.0,WH,1.5-2.0,sportsbook,0.528597103287874,1.027992547741034,0.0059290434594737,0.0072305625492773,0.637528756796933,0.2952769120138196,0.3464292266401592,0.2,0.9620467279839228,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,5.587583071459398,3.4966743035352703,0.5470804223677729,0.5530124371338895,0.5528330053502803,0.969751966122202,,,0.0,lower_clv,True,4.115484020800286,3.070435774395164,0.5448273378496414,0.5527648539734464,,,0.5530124371338895,0.969751966122202,4.851533546129842,1.4720990506591116,3.070435774395164,0.5527648539734464,0.5448273378496414,1.0,3.85,model_agreement_0.75_kelly,draw,-3.1481687807559,False,0.5119559743061851,1.9532929591362296,False,-3.85
2022-03,data\historical_csv\football-data\2122\SP2.csv:359,data\historical_csv\football-data\2122\SP2.csv,359,2022-03-27,SP2,Mirandes,Ponferradina,home,0.43005259638776,0.4143289447340609,2.519,2.55,4.369461178509937,0.0137236516536991,5,0.0,WH,2.0-3.0,sportsbook,0.3969829297340214,1.0833024903007675,0.0157236516536991,0.0319115656293472,0.9238619973704733,0.1849452356598536,0.3973092506731539,0.2,1.2306470821754625,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,7.203663122330394,5.112754354406267,0.4172796917602471,0.4281759564773862,0.4278463658930807,0.969751966122202,,,0.0,lower_clv,True,7.052731924449462,5.661212454793851,0.4194569767955293,0.4279122244845896,,,0.4281759564773862,0.969751966122202,7.128197523389929,0.150931197880932,5.112754354406267,0.4278463658930807,0.4172796917602471,1.0,3.84,model_agreement_0.75_kelly,home,14.202491532963668,True,0.4533643967168069,2.2057312114533945,True,5.83
2022-03,data\historical_csv\football-data\2122\SP2.csv:364,data\historical_csv\football-data\2122\SP2.csv,364,2022-03-28,SP2,Las Palmas,Leganes,home,0.4592355315878979,0.445238213120961,2.274,2.3,1.2471696637065488,0.0119973184669368,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,1.04430159883088,0.0139973184669368,0.0261245431629685,0.8215403953283443,0.2108972734728192,0.377280540169544,0.2,1.1433597185575906,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,4.549958555715496,2.4590497877913684,0.4505675012655732,0.4603291221553308,0.4600338523159552,0.969751966122202,,,0.0,lower_clv,True,3.8936905477022776,2.6375113996289112,0.4513522928743576,0.4600575907191247,,,0.4603291221553308,0.969751966122202,4.221824551708886,0.6562680080132184,2.4590497877913684,0.4600338523159552,0.4505675012655732,1.0,2.71,model_agreement_0.75_kelly,home,4.29248026053024,True,0.4586300803013643,2.1804064821542086,True,3.45
2022-04,data\historical_csv\football-data\2122\SP2.csv:380,data\historical_csv\football-data\2122\SP2.csv,380,2022-04-09,SP2,Las Palmas,Amorebieta,home,0.5975611521825509,0.5765138277172466,1.7644,1.78,1.7200997624309933,0.0190473244653043,5,0.0,WH,1.5-2.0,sportsbook,0.5667649059170257,1.0543368969108928,0.0210473244653043,0.0318751049925774,0.5678106892486476,0.3570793305977378,0.3393016096889902,0.2,0.8841532532305685,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,5.93270271347722,3.799270726662977,0.5882978390765301,0.6191376971463458,0.6181945822206634,0.9694189602446484,,,0.0,lower_clv,True,6.257842255624779,5.267317408525374,0.5966182124718056,0.6171010859001634,,,0.6191376971463458,0.9095622623867232,6.095272484551,0.3251395421475589,3.799270726662977,0.6171010859001634,0.5882978390765301,1.0,8.71,model_agreement_0.75_kelly,home,3.473098868361957,True,0.5864492114507026,1.705177499559245,True,6.66
2022-04,data\historical_csv\football-data\2122\I2.csv:332,data\historical_csv\football-data\2122\I2.csv,332,2022-04-09,I2,Como,Cittadella,away,0.3666891378362584,0.3633166330233673,2.8424,2.88,3.2691197705619235,0.001372504812891,5,0.0,WH,2.0-3.0,sportsbook,0.3518153672952435,1.042277205385781,0.003372504812891,0.0037429655565744,1.04464876572468,0.1344609238070985,0.3830613552452945,0.2,1.3228257810301347,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,4.521104991249027,2.387673004434784,0.3602155678456051,0.3602546973405444,0.360253500719904,0.9694189602446484,,,0.0,lower_clv,True,4.701833009679346,3.106124652506748,0.3627431911501082,0.360479751090746,,,0.3602546973405444,0.9095622623867232,4.6114690004641865,0.18072801843031883,2.387673004434784,0.360253500719904,0.3602155678456051,1.0,0.98,model_agreement_0.75_kelly,away,5.420414739488377,True,0.3708852193199,2.6962519612771865,True,1.81
2022-04,data\historical_csv\football-data\2122\I2.csv:339,data\historical_csv\football-data\2122\I2.csv,339,2022-04-10,I2,Perugia,Pisa,home,0.3579563597658329,0.3489457540778616,3.058,3.1,6.707611597010077,0.0070106056879712,5,0.0,WH,3.0-4.0,sportsbook,0.3270111183780249,1.094630548163917,0.0090106056879712,0.0195850848761493,1.1177611075068703,0.1281327554968064,0.4001096971309851,0.2,1.373446697187708,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,9.724515151793485,7.570558715717188,0.3517676871017567,0.3505076068196632,0.3505461413848648,0.9694189602446484,,,0.0,lower_clv,True,10.349850683440188,8.633105624252945,0.3552423336306506,0.3509358048006658,,,0.3505076068196632,0.9095622623867232,10.037182917616835,0.6253355316467033,7.570558715717188,0.3505461413848648,0.3517676871017567,1.0,2.62,model_agreement_0.75_kelly,draw,16.38110930800387,True,0.3805791671288551,2.627574198409614,False,-2.62
2022-04,data\historical_csv\football-data\2122\I2.csv:338,data\historical_csv\football-data\2122\I2.csv,338,2022-04-10,I2,Crotone,Ternana,home,0.3838945520637903,0.3748577965368875,2.8424,2.88,6.549580087644902,0.0070367555269027,5,0.0,WH,2.0-3.0,sportsbook,0.3518153672952435,1.0911818747861175,0.0090367555269028,0.0183299176533599,1.04464876572468,0.1473750271042582,0.4010349699818675,0.2,1.3228257810301347,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,9.49297073428901,7.359538747474767,0.3777073555709076,0.3795083684228868,0.3794532915772605,0.9694189602446484,,,0.0,lower_clv,True,10.26663899432092,8.670930637148322,0.3823210337642426,0.3797627395130223,,,0.3795083684228868,0.9095622623867232,9.879804864304965,0.7736682600319096,7.359538747474767,0.3794532915772605,0.3777073555709076,1.0,3.2,model_agreement_0.75_kelly,away,22.94607911982307,True,0.4325431998305062,2.311907805721727,False,-3.2
2022-04,data\historical_csv\football-data\2122\I2.csv:336,data\historical_csv\football-data\2122\I2.csv,336,2022-04-10,I2,Ascoli,Reggina,home,0.4596956825843141,0.4471964030731303,2.274,2.3,1.6924620588298245,0.0104992795111837,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,1.0453479821967302,0.0124992795111837,0.0228396304532577,0.8215403953283443,0.2113201205866584,0.3776585728010505,0.2,1.1433597185575906,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,5.5941359264565325,3.4607039396422894,0.454972312839236,0.4648090881278202,0.4645082693116555,0.9694189602446484,,,0.0,lower_clv,True,5.381252307781548,4.104640710465723,0.4578040488586883,0.4641755682244278,,,0.4648090881278202,0.9095622623867232,5.48769411711904,0.21288361867498473,3.4607039396422894,0.4641755682244278,0.454972312839236,1.0,3.27,model_agreement_0.75_kelly,home,24.440500826705257,True,0.5472317538553442,1.8273793378304963,True,4.17
2022-04,data\historical_csv\football-data\2122\SP2.csv:409,data\historical_csv\football-data\2122\SP2.csv,409,2022-04-29,SP2,Las Palmas,Malaga,home,0.5890645570319245,0.5829845136878523,1.833,1.85,6.861061358983345,0.0040800433440721,5,0.0,WH,1.5-2.0,sportsbook,0.5455537370430987,1.0797553330395178,0.0060800433440721,0.0069263093414242,0.605953968857568,0.3469970523512174,0.3569460062468199,0.2,0.9274413529732684,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,12.02909806743909,9.895666080624848,0.5995399131512539,0.6097470949004293,0.6094349486695676,0.9694189602446484,,,0.0,lower_clv,True,11.39723990491921,10.36820337990605,0.602117858046405,0.6090571239796355,,,0.6097470949004293,0.9095622623867232,11.71316898617915,0.6318581625198796,9.895666080624848,0.6090571239796355,0.5995399131512539,1.0,10.48,model_agreement_0.75_kelly,home,0.7328970236230692,True,0.549552084144152,1.819663738619708,True,8.73
2022-04,data\historical_csv\football-data\2122\SP2.csv:410,data\historical_csv\football-data\2122\SP2.csv,410,2022-04-30,SP2,Oviedo,Mirandes,home,0.5605589059670222,0.5449196905116134,2.029,2.05,10.564205204806342,0.0136392154554087,5,0.0,WH,2.0-3.0,sportsbook,0.4928536224741252,1.137374020207088,0.0156392154554088,0.024331457961371,0.7075430608436777,0.3142262870589448,0.3966195641110902,0.2,1.0349926071956617,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,14.554845041800638,12.421413054986395,0.5540730066780996,0.5780842248163741,0.5773499367999131,0.9694189602446484,,,0.0,lower_clv,True,15.182157818697606,14.043087928216602,0.5620654900355673,0.5766355266833708,,,0.5780842248163741,0.9095622623867232,14.868501430249122,0.627312776896968,12.421413054986395,0.5766355266833708,0.5540730066780996,1.0,10.7,model_agreement_0.75_kelly,home,-7.305703356834536,False,0.4568471988327524,2.188915686809521,True,11.01
2022-04,data\historical_csv\football-data\2122\SP2.csv:412,data\historical_csv\football-data\2122\SP2.csv,412,2022-04-30,SP2,Burgos,Almeria,away,0.4712492436083678,0.4639550268583929,2.274,2.3,5.5033731075985415,0.0052942167499749,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,1.0716207799654285,0.0072942167499749,0.0112344302336423,0.8215403953283443,0.2220758496014588,0.3871502898922017,0.2,1.1433597185575906,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,7.707386134818712,5.57395414800447,0.4642654096218315,0.4778342119170988,0.4774192638346747,0.9694189602446484,,,0.0,lower_clv,True,7.76437124716538,6.487759649849578,0.468283903473393,0.4769705036279411,,,0.4778342119170988,0.9095622623867232,7.735878690992046,0.05698511234666803,5.57395414800447,0.4769705036279411,0.4642654096218315,1.0,4.3,model_agreement_0.75_kelly,away,11.378316675729996,True,0.4897903107991644,2.0416900415370693,True,5.48
2022-05,data\historical_csv\football-data\2122\SP2.csv:413,data\historical_csv\football-data\2122\SP2.csv,413,2022-05-01,SP2,Amorebieta,Fuenlabrada,home,0.4976514291514918,0.4874889311195417,2.176,2.2,6.077591411612282,0.00816249803195,5,0.0,WH,2.0-3.0,sportsbook,0.4595588235294117,1.0828895098336462,0.01016249803195,0.016402038764095,0.7774883289936962,0.2476569449365222,0.3869181780723181,0.2,1.1029411764705843,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,8.193379697316681,5.988479358977502,0.4870794088188304,0.5154306770290468,0.5146689556907819,0.9731327243417518,,,0.0,lower_clv,True,8.756763793554478,6.254541682305703,0.4883021217017725,0.5147018066548588,,,0.5154306770290468,0.9731327243417518,8.47507174543558,0.5633840962377974,5.988479358977502,0.5146689556907819,0.4870794088188304,1.0,7.65,model_agreement_0.75_kelly,home,26.47855171342661,True,0.581243344271262,1.7204498079092108,True,9.0
2022-05,data\historical_csv\football-data\2122\SP2.csv:422,data\historical_csv\football-data\2122\SP2.csv,422,2022-05-07,SP2,Huesca,Sp Gijon,away,0.2965403624382208,0.2894111037891269,3.744,3.8,8.355517258649115,0.0051292586490938,5,0.0,WH,3.0-4.0,sportsbook,0.2670940170940171,1.1102471169686985,0.0071292586490938,0.0172969999999997,1.3201545586153456,0.0879361865549913,0.391479111286264,0.2,1.4957264957264904,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,8.03403516582807,5.570854558055618,0.281973436319593,0.2848120264618018,0.2847357612779703,0.9731327243417518,,,0.0,lower_clv,True,9.470055480713157,5.164761554005692,0.2808887862019383,0.2847066196842666,,,0.2848120264618018,0.9731327243417518,8.752045323270615,1.436020314885086,5.164761554005692,0.2847066196842666,0.2808887862019383,1.0,1.8,model_agreement_0.75_kelly,draw,5.727236984403494,True,0.2823911244241546,3.5411877835720813,False,-1.8
2022-05,data\historical_csv\football-data\2122\SP2.csv:452,data\historical_csv\football-data\2122\SP2.csv,452,2022-05-21,SP2,Ponferradina,Leganes,home,0.6233498811187735,0.6195013967297761,1.7644,1.78,9.3048264390017,0.0018484843889974,5,0.0,WH,1.5-2.0,sportsbook,0.5667649059170257,1.099838530245964,0.0038484843889974,0.0029654042536749,0.5678106892486476,0.3885650742907891,0.3539447256411133,0.2,0.8841532532305685,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,11.478080231114369,9.27317989277519,0.6193220352118295,0.6574209411158277,0.6563973273086274,0.9731327243417518,,,0.0,lower_clv,True,11.994440836716636,9.965525077025749,0.6232460047439682,0.6565027536797219,,,0.6574209411158277,0.9731327243417518,11.736260533915502,0.5163606056022676,9.27317989277519,0.6563973273086274,0.6193220352118295,1.0,8.11,model_agreement_0.75_kelly,away,-2.965467235921804,False,0.5499576783273532,1.8183217353040877,False,-8.11
2022-05,data\historical_csv\football-data\2122\SP2.csv:443,data\historical_csv\football-data\2122\SP2.csv,443,2022-05-21,SP2,Cartagena,Amorebieta,away,0.4102114589026323,0.3979339424616097,2.715,2.75,8.039065378327015,0.0102775164410225,5,0.0,WH,2.0-3.0,sportsbook,0.3683241252302026,1.1137241109206466,0.0122775164410225,0.0250541914858162,0.9987919533858988,0.1682734410150259,0.4097159043386393,0.2,1.2891344383057168,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,8.687641441081544,6.482741102742365,0.3922016246878172,0.4146072145039305,0.4140052373460554,0.9731327243417518,,,0.0,lower_clv,True,9.883143024022822,6.761114976210103,0.3932269428221366,0.4140327848510075,,,0.4146072145039305,0.9731327243417518,9.285392232552184,1.1955015829412776,6.482741102742365,0.4140052373460554,0.3922016246878172,1.0,2.93,model_agreement_0.75_kelly,home,-6.614842623350126,False,0.3439600640023936,2.9073142630681708,False,-2.93
2022-05,data\historical_csv\football-data\2122\SP2.csv:448,data\historical_csv\football-data\2122\SP2.csv,448,2022-05-21,SP2,Eibar,Tenerife,home,0.5038581329409396,0.4934907487140482,2.127,2.15,4.965482251478059,0.0083673842268913,5,0.0,WH,2.0-3.0,sportsbook,0.4701457451810061,1.0717062487653786,0.0103673842268913,0.0166066273021183,0.7547125362181001,0.2538730181307296,0.3802680494059732,0.2,1.0813352139163124,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,7.274956229553858,5.070055891214679,0.4939823972318509,0.5225570611585787,0.5217893377860175,0.9731327243417518,,,0.0,lower_clv,True,7.68959120788506,5.243715090869339,0.4947988485701426,0.5218112736091849,,,0.5225570611585787,0.9731327243417518,7.482273718719459,0.4146349783312022,5.070055891214679,0.5217893377860175,0.4939823972318509,1.0,3.95,model_agreement_0.75_kelly,home,0.3090589544183952,True,0.4715987727053051,2.120446570001752,True,4.45
2022-10,data\historical_csv\football-data\2223\SP2.csv:93,data\historical_csv\football-data\2223\SP2.csv,93,2022-10-08,SP2,Las Palmas,Ibiza,draw,0.257105935562417,0.252704318969331,3.94,4.0,-0.4344983260835877,0.002401616593086,4,0.0,B365,3.0-4.0,sportsbook,0.2538071065989847,1.012997386115923,0.004401616593086,0.0093409612960996,1.3711807233098423,0.0661034621014257,0.3525387026917287,0.25,1.522842639593902,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.894987899079223,2.894987899079223,0.2611547916220285,0.244974355503432,0.2581322050435513,0.1868050129380209,,,0.0,lower_clv,True,3.08394065297164,3.08394065297164,0.2616343671395219,0.25866613483306,,,0.244974355503432,0.1781650800310337,2.9894642760254317,0.18895275389241695,2.894987899079223,0.2581322050435513,0.2611547916220285,0.5,0.22,model_agreement_0.75_kelly,draw,-3.606123324477484,False,0.2446545093287373,4.087396560740763,True,0.65
2022-10,data\historical_csv\football-data\2223\B1.csv:116,data\historical_csv\football-data\2223\B1.csv,116,2022-10-19,B1,Mechelen,Standard,draw,0.2744976098153741,0.2654818008780744,3.8224,3.88,1.477763567635182,0.0070158089372996,5,0.0,PS,3.0-4.0,sportsbook,0.2616157388028464,1.049239663758286,0.0090158089372996,0.0255587250541761,1.340878497589408,0.0753489377943533,0.3680679426411224,0.2,1.506906655504392,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.0352471181998366,3.0352471181998366,0.269556422975617,0.2646390374293308,0.2686378307050218,0.1868050129380209,,,0.0,lower_clv,True,3.4079922662425988,3.4079922662425988,0.2705315829485208,0.2694817371045078,,,0.2646390374293308,0.1781650800310337,3.2216196922212177,0.37274514804276215,3.0352471181998366,0.2686378307050218,0.269556422975617,1.0,0.71,model_agreement_0.75_kelly,home,3.2245141291396218,True,0.2700515752645971,3.702996359196193,False,-0.71
2022-10,data\historical_csv\football-data\2223\T1.csv:92,data\historical_csv\football-data\2223\T1.csv,92,2022-10-21,T1,Antalyaspor,Istanbulspor,home,0.5424024404823852,0.5382719030360479,2.0780000000000003,2.1,11.852901450890773,0.0021305374463372,5,0.0,VC,2.0-3.0,sportsbook,0.4812319538017324,1.1271122713223964,0.0041305374463372,0.0039279643440439,0.7314058926770358,0.2942004074412473,0.3967163411712217,0.2,1.0587102983637964,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,10.928239139101589,10.928239139101589,0.5338221325269565,0.5757083748210022,0.5416466925606208,0.1868050129380209,,,0.0,lower_clv,True,10.99379135202332,10.99379135202332,0.5341375907219601,0.5415440527979187,,,0.5757083748210022,0.1781650800310337,10.961015245562454,0.06555221292173208,10.928239139101589,0.5415440527979187,0.5338221325269565,1.0,8.72,model_agreement_0.75_kelly,home,13.01538114565053,True,0.5438661267836887,1.838687777659168,True,9.4
2022-10,data\historical_csv\football-data\2223\P1.csv:100,data\historical_csv\football-data\2223\P1.csv,100,2022-10-31,P1,Guimaraes,Famalicao,draw,0.2945858409566534,0.288593973582527,3.548,3.6,2.3931418270805915,0.0039918673741263,5,0.0,B365,3.0-4.0,sportsbook,0.2818489289740699,1.0451905637142065,0.0059918673741263,0.0135507781404665,1.266384064447333,0.0867808176921387,0.3730588145993223,0.2,1.4656144306651742,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,4.431936490089831,4.431936490089831,0.2943402945041991,0.2875575388612035,0.2930732417485538,0.1868050129380209,,,0.0,lower_clv,True,4.648560959018,4.648560959018,0.2949508482497688,0.2936336186908609,,,0.2875575388612035,0.1781650800310337,4.540248724553916,0.21662446892816867,4.431936490089831,0.2930732417485538,0.2943402945041991,1.0,1.17,model_agreement_0.75_kelly,home,7.381883213932028,True,0.3026546877506539,3.3040955269256003,False,-1.17
2022-11,data\historical_csv\football-data\2223\F2.csv:139,data\historical_csv\football-data\2223\F2.csv,139,2022-11-05,F2,Rodez,Grenoble,draw,0.3229155559962662,0.3151170358523165,3.205,3.25,0.9950099906674614,0.0057985201439496,5,0.0,B365,3.0-4.0,sportsbook,0.31201248049922,1.0349443569680334,0.0077985201439497,0.0179567693047799,1.1647120903726331,0.1042744563043777,0.3761036522382524,0.2,1.4040561622464809,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.0517454036967773,3.0517454036967773,0.3215343070318152,0.3190507730009752,0.3191207711416415,0.971815107102593,,,0.0,lower_clv,True,2.9705019486351514,2.9705019486351514,0.3212808173124342,0.3191136265610501,,,0.3190507730009752,0.971815107102593,3.0111236761659645,0.08124345506162589,2.9705019486351514,0.3191136265610501,0.3212808173124342,1.0,0.77,model_agreement_0.75_kelly,away,7.867541326377236,True,0.3365601913459508,2.9712367229197887,False,-0.77
2022-11,data\historical_csv\football-data\2223\F2.csv:140,data\historical_csv\football-data\2223\F2.csv,140,2022-11-05,F2,Valenciennes,Caen,draw,0.3162765222865135,0.3110664766125762,3.254,3.3,1.221031489732316,0.0032100456739372,5,0.0,B365,3.0-4.0,sportsbook,0.3073140749846343,1.0291638035203148,0.0052100456739372,0.0101494908655573,1.179885008796846,0.1000308385496514,0.3731699272802588,0.2,1.41364474492931,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.5411685583347228,2.5411685583347228,0.315123443633481,0.31115110546953,0.3112630653952332,0.971815107102593,,,0.0,lower_clv,True,2.381832568013298,2.381832568013298,0.3146337817087071,0.3112492643263275,,,0.31115110546953,0.971815107102593,2.4615005631740106,0.15933599032142487,2.381832568013298,0.3112492643263275,0.3146337817087071,1.0,0.43,model_agreement_0.75_kelly,draw,-1.906541302284692,False,0.3014550052173181,3.3172446391430874,True,0.97
2022-11,data\historical_csv\football-data\2223\I2.csv:122,data\historical_csv\football-data\2223\I2.csv,122,2022-11-11,I2,Ascoli,Frosinone,home,0.3092074609008986,0.3011984754290649,3.352,3.4,0.9617289638225834,0.0060089854718336,5,0.0,WH,3.0-4.0,sportsbook,0.2983293556085919,1.036463408939812,0.0080089854718336,0.0194335073750356,1.2095571826198366,0.0956092538767807,0.3740041052523242,0.2,1.4319809069212486,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,4.16403374015545,4.16403374015545,0.310751890632922,0.3027625315886088,0.3029877108175917,0.971815107102593,,,0.0,lower_clv,True,5.553660243433867,5.553660243433867,0.3148975544255187,0.3031045559075747,,,0.3027625315886088,0.971815107102593,4.858846991794659,1.389626503278417,4.16403374015545,0.3029877108175917,0.310751890632922,1.0,0.5,model_agreement_0.75_kelly,away,-3.7276031470902415,False,0.287208821160232,3.481787209600036,False,-0.5
2023-02,data\historical_csv\football-data\2223\I2.csv:238,data\historical_csv\football-data\2223\I2.csv,238,2023-02-11,I2,Venezia,Spal,draw,0.2826637054568087,0.2712245542535578,3.646,3.7,-1.111527519152811,0.0094391512032509,5,0.0,B365,3.0-4.0,sportsbook,0.274273176083379,1.0305918700955246,0.0114391512032508,0.033393573426756,1.293630676256471,0.0798987703825735,0.3656624404432515,0.2,1.4810751508502529,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.476129427956998,3.476129427956998,0.2838072666702057,0.2757593228762941,0.2835495817769556,0.032018724266563,,,0.0,lower_clv,True,3.5859332396152466,3.5859332396152466,0.2841084290719013,0.2841084290719013,,,0.2757593228762941,0.0,3.5310313337861223,0.10980381165824848,3.476129427956998,0.2835495817769556,0.2838072666702057,1.0,0.96,model_agreement_0.75_kelly,home,6.528928654287469,True,0.2921802760677111,3.422544510733009,False,-0.96
2023-02,data\historical_csv\football-data\2223\I2.csv:242,data\historical_csv\football-data\2223\I2.csv,242,2023-02-17,I2,Pisa,Venezia,away,0.2839855673002867,0.2771865331353201,3.646,3.7,1.0622099811377297,0.0047990341649665,5,0.0,WH,3.0-4.0,sportsbook,0.274273176083379,1.0354113783768455,0.0067990341649665,0.0168988664127852,1.293630676256471,0.0806478024348656,0.3673724414737476,0.2,1.4810751508502529,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,2.994818561766805,2.994818561766805,0.2824871600706714,0.2772448254142687,0.282319307202795,0.032018724266563,,,0.0,lower_clv,True,4.048275785252331,4.048275785252331,0.2853765106562049,0.2853765106562049,,,0.2772448254142687,0.0,3.521547173509568,1.053457223485526,2.994818561766805,0.282319307202795,0.2824871600706714,1.0,0.83,model_agreement_0.75_kelly,draw,-0.752318601732227,False,0.272209767960142,3.6736374579564086,False,-0.83
2023-02,data\historical_csv\football-data\2223\B1.csv:234,data\historical_csv\football-data\2223\B1.csv,234,2023-02-19,B1,Kortrijk,Anderlecht,home,0.2605710148794662,0.2555716900790206,3.94,4.0,0.6952458911340997,0.0029993248004456,4,0.0,B365,3.0-4.0,sportsbook,0.2538071065989847,1.0266497986250969,0.0049993248004456,0.0115105849429685,1.3711807233098423,0.067897253795315,0.3572899526560062,0.25,1.522842639593902,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,3.9579469762628072,3.9579469762628072,0.2638526573001594,0.2510489098796227,0.2634426976419226,0.032018724266563,,,0.0,lower_clv,True,3.811991749212096,3.811991749212096,0.263482212561452,0.263482212561452,,,0.2510489098796227,0.0,3.8849693627374515,0.1459552270507114,3.811991749212096,0.2634426976419226,0.263482212561452,0.5,0.48,model_agreement_0.75_kelly,draw,-2.250016112245645,False,0.2480964058064831,4.030691201467895,False,-0.48
